,focal_pid,pubt,journal,Q,IF,citations
4537,39586246,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4538,39561734,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4539,38599186,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4540,38636474,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4541,39208780,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4542,38663362,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4543,38232713,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4544,39348797,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4545,38593753,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4546,39068924,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4547,39068922,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4548,38513620,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4549,38679008,2024,dementia and geriatric cognitive disorders,Q3,2.2,1
4550,38408448,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4551,38776891,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4552,38852582,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4553,38843782,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4554,38417404,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4555,38354725,2024,dementia and geriatric cognitive disorders,Q3,2.2,0
4556,38141322,2024,current opinion in biotechnology,Q1,7.1,1
4557,39024923,2024,current opinion in biotechnology,Q1,7.1,0
4558,39393120,2024,current opinion in biotechnology,Q1,7.1,0
4559,39178725,2024,current opinion in biotechnology,Q1,7.1,0
4560,38096768,2024,current opinion in biotechnology,Q1,7.1,7
4561,38917764,2024,current opinion in biotechnology,Q1,7.1,0
4562,38394936,2024,current opinion in biotechnology,Q1,7.1,3
4563,38520824,2024,current opinion in biotechnology,Q1,7.1,0
4564,38402689,2024,current opinion in biotechnology,Q1,7.1,1
4565,38843577,2024,current opinion in biotechnology,Q1,7.1,0
4566,39079313,2024,current opinion in biotechnology,Q1,7.1,0
4567,39591885,2024,current opinion in biotechnology,Q1,7.1,0
4568,39504624,2024,current opinion in biotechnology,Q1,7.1,0
4569,38430713,2024,current opinion in biotechnology,Q1,7.1,2
4570,38142648,2024,current opinion in biotechnology,Q1,7.1,3
4571,38781699,2024,current opinion in biotechnology,Q1,7.1,1
4572,39106790,2024,current opinion in biotechnology,Q1,7.1,2
4573,38723389,2024,current opinion in biotechnology,Q1,7.1,0
4574,38815490,2024,current opinion in biotechnology,Q1,7.1,0
4575,38219523,2024,current opinion in biotechnology,Q1,7.1,1
4576,38447325,2024,current opinion in biotechnology,Q1,7.1,2
4577,38103519,2024,current opinion in biotechnology,Q1,7.1,5
4578,39326130,2024,current opinion in biotechnology,Q1,7.1,0
4579,38341984,2024,current opinion in biotechnology,Q1,7.1,0
4580,39455823,2024,npj digital medicine,Q1,12.4,0
4581,38493216,2024,npj digital medicine,Q1,12.4,1
4582,38499729,2024,npj digital medicine,Q1,12.4,1
4583,38783073,2024,npj digital medicine,Q1,12.4,0
4584,38267608,2024,npj digital medicine,Q1,12.4,19
4585,39033238,2024,npj digital medicine,Q1,12.4,0
4586,38418551,2024,npj digital medicine,Q1,12.4,1
4587,39271955,2024,npj digital medicine,Q1,12.4,0
4588,39462052,2024,npj digital medicine,Q1,12.4,0
4589,39572755,2024,npj digital medicine,Q1,12.4,0
4590,39187568,2024,npj digital medicine,Q1,12.4,1
4591,39354125,2024,npj digital medicine,Q1,12.4,1
4592,38714751,2024,npj digital medicine,Q1,12.4,0
4593,39638852,2024,npj digital medicine,Q1,12.4,0
4594,39622981,2024,npj digital medicine,Q1,12.4,0
4595,39191913,2024,npj digital medicine,Q1,12.4,0
4596,38839920,2024,npj digital medicine,Q1,12.4,0
4597,39557997,2024,npj digital medicine,Q1,12.4,0
4598,38212415,2024,npj digital medicine,Q1,12.4,3
4599,39256546,2024,npj digital medicine,Q1,12.4,0
4600,39557970,2024,npj digital medicine,Q1,12.4,0
4601,38824175,2024,npj digital medicine,Q1,12.4,0
4602,38918595,2024,npj digital medicine,Q1,12.4,0
4603,38979825,2024,journal of the american heart association,Q1,5.0,0
4604,38240220,2024,journal of the american heart association,Q1,5.0,0
4605,39082426,2024,journal of the american heart association,Q1,5.0,0
4606,38979811,2024,journal of the american heart association,Q1,5.0,0
4607,38258658,2024,journal of the american heart association,Q1,5.0,3
4608,38533961,2024,journal of the american heart association,Q1,5.0,1
4609,38609840,2024,journal of the american heart association,Q1,5.0,0
4610,39494558,2024,journal of the american heart association,Q1,5.0,0
4611,38353216,2024,journal of the american heart association,Q1,5.0,4
4612,38293949,2024,journal of the american heart association,Q1,5.0,0
4613,38934854,2024,journal of the american heart association,Q1,5.0,0
4614,39119979,2024,journal of the american heart association,Q1,5.0,0
4615,38353228,2024,journal of the american heart association,Q1,5.0,3
4616,39575704,2024,journal of the american heart association,Q1,5.0,0
4617,39575751,2024,journal of the american heart association,Q1,5.0,0
4618,38156602,2024,journal of the american heart association,Q1,5.0,0
4619,38780172,2024,journal of the american heart association,Q1,5.0,2
4620,38761068,2024,journal of the american heart association,Q1,5.0,0
4621,38818962,2024,journal of the american heart association,Q1,5.0,1
4622,39655754,2024,journal of the american heart association,Q1,5.0,0
4623,38214264,2024,journal of the american heart association,Q1,5.0,1
4624,38904244,2024,journal of the american heart association,Q1,5.0,1
4625,38214278,2024,journal of the american heart association,Q1,5.0,0
4626,38366326,2024,journal of the american heart association,Q1,5.0,2
4627,39085886,2024,nutrition journal,Q1,4.4,1
4628,39511567,2024,nutrition journal,Q1,4.4,0
4629,39482712,2024,nutrition journal,Q1,4.4,0
4630,38509619,2024,nutrition journal,Q1,4.4,4
4631,39731110,2024,nutrition journal,Q1,4.4,0
4632,39198813,2024,nutrition journal,Q1,4.4,1
4633,39385201,2024,nutrition journal,Q1,4.4,0
4634,39138490,2024,nutrition journal,Q1,4.4,0
4635,39300464,2024,nutrition journal,Q1,4.4,0
4636,39438945,2024,nutrition journal,Q1,4.4,1
4637,38982483,2024,nutrition journal,Q1,4.4,0
4638,38310276,2024,nutrition journal,Q1,4.4,1
4639,39425106,2024,nutrition journal,Q1,4.4,1
4640,39243026,2024,nutrition journal,Q1,4.4,1
4641,39523341,2024,nutrition journal,Q1,4.4,0
4642,39244535,2024,nutrition journal,Q1,4.4,1
4643,39707398,2024,nutrition journal,Q1,4.4,0
4644,39075463,2024,nutrition journal,Q1,4.4,0
4645,38760828,2024,nutrition journal,Q1,4.4,2
4646,38429722,2024,nutrition journal,Q1,4.4,0
4647,39148075,2024,nutrition journal,Q1,4.4,0
4648,39639295,2024,nutrition journal,Q1,4.4,0
4649,39627809,2024,nutrition journal,Q1,4.4,0
4650,39289404,2024,npj biofilms and microbiomes,Q1,7.8,0
4651,39095404,2024,npj biofilms and microbiomes,Q1,7.8,1
4652,39663366,2024,npj biofilms and microbiomes,Q1,7.8,0
4653,39025888,2024,npj biofilms and microbiomes,Q1,7.8,0
4654,38374114,2024,npj biofilms and microbiomes,Q1,7.8,0
4655,39080292,2024,npj biofilms and microbiomes,Q1,7.8,1
4656,39080326,2024,npj biofilms and microbiomes,Q1,7.8,3
4657,39043687,2024,npj biofilms and microbiomes,Q1,7.8,0
4658,38374184,2024,npj biofilms and microbiomes,Q1,7.8,3
4659,38396001,2024,npj biofilms and microbiomes,Q1,7.8,0
4660,39397008,2024,npj biofilms and microbiomes,Q1,7.8,0
4661,39349472,2024,npj biofilms and microbiomes,Q1,7.8,0
4662,39375363,2024,npj biofilms and microbiomes,Q1,7.8,0
4663,39209925,2024,npj biofilms and microbiomes,Q1,7.8,0
4664,38605016,2024,npj biofilms and microbiomes,Q1,7.8,1
4665,38555334,2024,npj biofilms and microbiomes,Q1,7.8,3
4666,38944645,2024,npj biofilms and microbiomes,Q1,7.8,0
4667,38514622,2024,npj biofilms and microbiomes,Q1,7.8,3
4668,38413623,2024,npj biofilms and microbiomes,Q1,7.8,1
4669,38521769,2024,npj biofilms and microbiomes,Q1,7.8,1
4670,38182615,2024,npj biofilms and microbiomes,Q1,7.8,2
4671,38514648,2024,npj biofilms and microbiomes,Q1,7.8,5
4672,39358351,2024,npj biofilms and microbiomes,Q1,7.8,1
4673,39294159,2024,npj biofilms and microbiomes,Q1,7.8,0
4674,39638989,2024,drug safety,Q1,4.0,0
4675,38353884,2024,drug safety,Q1,4.0,2
4676,39289314,2024,drug safety,Q1,4.0,0
4677,39085589,2024,drug safety,Q1,4.0,0
4678,39645619,2024,drug safety,Q1,4.0,0
4679,38460070,2024,drug safety,Q1,4.0,0
4680,38070101,2024,drug safety,Q1,4.0,2
4681,38217833,2024,drug safety,Q1,4.0,4
4682,38441749,2024,drug safety,Q1,4.0,0
4683,39630354,2024,drug safety,Q1,4.0,1
4684,37996777,2024,drug safety,Q1,4.0,1
4685,38594553,2024,drug safety,Q1,4.0,1
4686,38607521,2024,drug safety,Q1,4.0,2
4687,38755509,2024,drug safety,Q1,4.0,0
4688,38183608,2024,drug safety,Q1,4.0,0
4689,38713346,2024,drug safety,Q1,4.0,14
4690,38713347,2024,drug safety,Q1,4.0,24
4691,38722482,2024,drug safety,Q1,4.0,0
4692,39413483,2024,current opinion in structural biology,Q1,6.1,0
4693,38815519,2024,current opinion in structural biology,Q1,6.1,0
4694,38335558,2024,current opinion in structural biology,Q1,6.1,3
4695,38981144,2024,current opinion in structural biology,Q1,6.1,0
4696,39536500,2024,current opinion in structural biology,Q1,6.1,0
4697,38991237,2024,current opinion in structural biology,Q1,6.1,1
4698,38723580,2024,current opinion in structural biology,Q1,6.1,0
4699,38171189,2024,current opinion in structural biology,Q1,6.1,4
4700,38071940,2024,current opinion in structural biology,Q1,6.1,4
4701,38795563,2024,current opinion in structural biology,Q1,6.1,0
4702,39053417,2024,current opinion in structural biology,Q1,6.1,0
4703,38788606,2024,current opinion in structural biology,Q1,6.1,0
4704,38705070,2024,current opinion in structural biology,Q1,6.1,0
4705,38936319,2024,current opinion in structural biology,Q1,6.1,0
4706,38310737,2024,current opinion in structural biology,Q1,6.1,2
4707,38041993,2024,current opinion in structural biology,Q1,6.1,1
4708,38909586,2024,current opinion in structural biology,Q1,6.1,1
4709,39003916,2024,current opinion in structural biology,Q1,6.1,1
4710,38537533,2024,current opinion in structural biology,Q1,6.1,5
4711,38848654,2024,current opinion in structural biology,Q1,6.1,0
4712,38924980,2024,current opinion in structural biology,Q1,6.1,0
4713,38447285,2024,current opinion in structural biology,Q1,6.1,1
4714,39168045,2024,current opinion in structural biology,Q1,6.1,0
4715,39380120,2024,chinese medicine,Q1,5.3,0
4716,38238785,2024,chinese medicine,Q1,5.3,1
4717,38750545,2024,chinese medicine,Q1,5.3,0
4718,39014502,2024,chinese medicine,Q1,5.3,0
4719,38355571,2024,chinese medicine,Q1,5.3,1
4720,39605071,2024,chinese medicine,Q1,5.3,0
4721,39722037,2024,chinese medicine,Q1,5.3,0
4722,38956679,2024,chinese medicine,Q1,5.3,0
4723,38997763,2024,chinese medicine,Q1,5.3,0
4724,38402401,2024,chinese medicine,Q1,5.3,0
4725,39327592,2024,chinese medicine,Q1,5.3,0
4726,38965625,2024,chinese medicine,Q1,5.3,0
4727,38909250,2024,chinese medicine,Q1,5.3,0
4728,39123236,2024,chinese medicine,Q1,5.3,0
4729,39049014,2024,chinese medicine,Q1,5.3,1
4730,39425211,2024,chinese medicine,Q1,5.3,0
4731,39215331,2024,chinese medicine,Q1,5.3,1
4732,38448912,2024,chinese medicine,Q1,5.3,3
4733,39342223,2024,chinese medicine,Q1,5.3,0
4734,38528546,2024,chinese medicine,Q1,5.3,1
4735,39160598,2024,chinese medicine,Q1,5.3,0
4736,38310315,2024,chinese medicine,Q1,5.3,2
4737,38589903,2024,chinese medicine,Q1,5.3,1
4738,38606894,2024,journal of personality,Q1,3.2,0
4739,37564023,2024,journal of personality,Q1,3.2,0
4740,39578959,2024,journal of personality,Q1,3.2,0
4741,39435651,2024,journal of personality,Q1,3.2,0
4742,37041675,2024,journal of personality,Q1,3.2,2
4743,38623026,2024,journal of personality,Q1,3.2,1
4744,39012203,2024,journal of personality,Q1,3.2,0
4745,36938751,2024,journal of personality,Q1,3.2,2
4746,38018605,2024,journal of personality,Q1,3.2,0
4747,37208805,2024,journal of personality,Q1,3.2,0
4748,38881405,2024,journal of personality,Q1,3.2,0
4749,39364630,2024,journal of personality,Q1,3.2,0
4750,38386613,2024,journal of personality,Q1,3.2,1
4751,37249010,2024,journal of personality,Q1,3.2,0
4752,38888272,2024,journal of personality,Q1,3.2,0
4753,37548060,2024,journal of personality,Q1,3.2,0
4754,38217359,2024,journal of personality,Q1,3.2,0
4755,38469653,2024,journal of personality,Q1,3.2,0
4756,37929333,2024,journal of personality,Q1,3.2,1
4757,37288559,2024,journal of personality,Q1,3.2,2
4758,38606602,2024,journal of personality,Q1,3.2,0
4759,38111290,2024,journal of personality,Q1,3.2,0
4760,39041589,2024,journal of personality,Q1,3.2,0
4761,37249024,2024,journal of personality,Q1,3.2,1
4762,38569817,2024,mayo clinic proceedings,Q1,6.9,0
4763,37815781,2024,mayo clinic proceedings,Q1,6.9,1
4764,39093263,2024,mayo clinic proceedings,Q1,6.9,0
4765,39530964,2024,mayo clinic proceedings,Q1,6.9,0
4766,38309939,2024,mayo clinic proceedings,Q1,6.9,0
4767,38661599,2024,mayo clinic proceedings,Q1,6.9,1
4768,39115511,2024,mayo clinic proceedings,Q1,6.9,0
4769,39163118,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4770,37497610,2024,journal of animal physiology and animal nutrition,Q1,2.2,2
4771,38704815,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4772,39552087,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4773,39604106,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4774,39704044,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4775,38812376,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4776,39648528,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4777,39350636,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4778,39087832,2024,journal of animal physiology and animal nutrition,Q1,2.2,1
4779,39279182,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4780,38984780,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4781,38943520,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4782,38956882,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4783,37664966,2024,journal of animal physiology and animal nutrition,Q1,2.2,1
4784,38689488,2024,journal of animal physiology and animal nutrition,Q1,2.2,2
4785,37867426,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4786,38528432,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4787,38879792,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4788,38014916,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4789,38958108,2024,journal of animal physiology and animal nutrition,Q1,2.2,1
4790,39465336,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4791,37395331,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4792,38699908,2024,journal of animal physiology and animal nutrition,Q1,2.2,0
4793,37697679,2024,journal of animal physiology and animal nutrition,Q1,2.2,1
4794,39498266,2024,journal of migration and health,Q1,3.9,0
4795,38989051,2024,journal of migration and health,Q1,3.9,0
4796,38059072,2024,journal of migration and health,Q1,3.9,3
4797,39156887,2024,journal of migration and health,Q1,3.9,0
4798,38766513,2024,journal of migration and health,Q1,3.9,0
4799,38577627,2024,journal of migration and health,Q1,3.9,0
4800,39634171,2024,journal of migration and health,Q1,3.9,0
4801,39583985,2024,journal of migration and health,Q1,3.9,0
4802,38053942,2024,journal of migration and health,Q1,3.9,1
4803,39220100,2024,journal of migration and health,Q1,3.9,0
4804,39220099,2024,journal of migration and health,Q1,3.9,0
4805,39559272,2024,journal of migration and health,Q1,3.9,0
4806,39184240,2024,journal of migration and health,Q1,3.9,0
4807,38577626,2024,journal of migration and health,Q1,3.9,0
4808,38799076,2024,journal of migration and health,Q1,3.9,0
4809,38356857,2024,journal of migration and health,Q1,3.9,0
4810,39498268,2024,journal of migration and health,Q1,3.9,0
4811,39211312,2024,journal of migration and health,Q1,3.9,0
4812,38327760,2024,journal of migration and health,Q1,3.9,0
4813,39169916,2024,journal of migration and health,Q1,3.9,0
4814,39493815,2024,journal of migration and health,Q1,3.9,0
4815,39193010,2024,journal of migration and health,Q1,3.9,0
4816,38312934,2024,journal of migration and health,Q1,3.9,1
4817,39211311,2024,journal of migration and health,Q1,3.9,0
4818,39498269,2024,journal of migration and health,Q1,3.9,0
4819,39396911,2024,age and ageing,Q1,6.0,0
4820,39041735,2024,age and ageing,Q1,6.0,1
4821,39354814,2024,age and ageing,Q1,6.0,2
4822,38745494,2024,age and ageing,Q1,6.0,3
4823,39228097,2024,age and ageing,Q1,6.0,0
4824,38331395,2024,age and ageing,Q1,6.0,0
4825,38251738,2024,age and ageing,Q1,6.0,1
4826,38517125,2024,age and ageing,Q1,6.0,1
4827,39324773,2024,age and ageing,Q1,6.0,0
4828,38935532,2024,age and ageing,Q1,6.0,1
4829,39046117,2024,age and ageing,Q1,6.0,1
4830,38243403,2024,age and ageing,Q1,6.0,0
4831,38952187,2024,age and ageing,Q1,6.0,1
4832,38935531,2024,age and ageing,Q1,6.0,1
4833,39366678,2024,age and ageing,Q1,6.0,0
4834,38287702,2024,age and ageing,Q1,6.0,1
4835,39544104,2024,age and ageing,Q1,6.0,0
4836,38582747,2024,age and ageing,Q1,6.0,0
4837,39537430,2024,age and ageing,Q1,6.0,0
4838,38243402,2024,age and ageing,Q1,6.0,1
4839,39148435,2024,age and ageing,Q1,6.0,0
4840,38796317,2024,age and ageing,Q1,6.0,1
4841,38188559,2024,world journal of emergency medicine,Q1,2.6,1
4842,38188546,2024,world journal of emergency medicine,Q1,2.6,0
4843,39600807,2024,world journal of emergency medicine,Q1,2.6,0
4844,39290606,2024,world journal of emergency medicine,Q1,2.6,0
4845,39600808,2024,world journal of emergency medicine,Q1,2.6,0
4846,38855370,2024,world journal of emergency medicine,Q1,2.6,0
4847,39290605,2024,world journal of emergency medicine,Q1,2.6,0
4848,38188557,2024,world journal of emergency medicine,Q1,2.6,0
4849,39290600,2024,world journal of emergency medicine,Q1,2.6,0
4850,39600820,2024,world journal of emergency medicine,Q1,2.6,1
4851,39050211,2024,world journal of emergency medicine,Q1,2.6,0
4852,39050222,2024,world journal of emergency medicine,Q1,2.6,1
4853,38188547,2024,world journal of emergency medicine,Q1,2.6,0
4854,37944431,2024,medical image analysis,Q1,10.7,0
4855,37988921,2024,medical image analysis,Q1,10.7,4
4856,38368752,2024,medical image analysis,Q1,10.7,2
4857,39059240,2024,medical image analysis,Q1,10.7,1
4858,38176355,2024,medical image analysis,Q1,10.7,1
4859,38086236,2024,medical image analysis,Q1,10.7,2
4860,39096845,2024,medical image analysis,Q1,10.7,6
4861,38141453,2024,medical image analysis,Q1,10.7,3
4862,38810516,2024,medical image analysis,Q1,10.7,0
4863,37952385,2024,medical image analysis,Q1,10.7,2
4864,38608510,2024,medical image analysis,Q1,10.7,1
4865,38688039,2024,medical image analysis,Q1,10.7,0
4866,38007979,2024,medical image analysis,Q1,10.7,3
4867,39146700,2024,medical image analysis,Q1,10.7,2
4868,39208560,2024,medical image analysis,Q1,10.7,0
4869,38603844,2024,medical image analysis,Q1,10.7,0
4870,38941857,2024,medical image analysis,Q1,10.7,0
4871,38749304,2024,medical image analysis,Q1,10.7,0
4872,39018722,2024,medical image analysis,Q1,10.7,0
4873,37839341,2024,medical image analysis,Q1,10.7,1
4874,39644753,2024,medical image analysis,Q1,10.7,0
4875,38554550,2024,medical image analysis,Q1,10.7,2
4876,37844472,2024,medical image analysis,Q1,10.7,1
4877,38306802,2024,medical image analysis,Q1,10.7,2
4878,39232906,2024,european urology focus,Q1,4.8,0
4879,37865591,2024,european urology focus,Q1,4.8,1
4880,37633790,2024,european urology focus,Q1,4.8,3
4881,37872081,2024,european urology focus,Q1,4.8,0
4882,39667984,2024,european urology focus,Q1,4.8,0
4883,37537111,2024,european urology focus,Q1,4.8,2
4884,37923633,2024,european urology focus,Q1,4.8,2
4885,38744565,2024,european urology focus,Q1,4.8,0
4886,39455408,2024,european urology focus,Q1,4.8,1
4887,38307805,2024,european urology focus,Q1,4.8,4
4888,37996272,2024,european urology focus,Q1,4.8,1
4889,38955606,2024,european urology focus,Q1,4.8,0
4890,38897871,2024,european urology focus,Q1,4.8,1
4891,38631992,2024,european urology focus,Q1,4.8,0
4892,38729824,2024,european urology focus,Q1,4.8,0
4893,39232907,2024,european urology focus,Q1,4.8,0
4894,38199886,2024,european urology focus,Q1,4.8,5
4895,39089968,2024,european urology focus,Q1,4.8,0
4896,39095219,2024,european urology focus,Q1,4.8,0
4897,38825408,2024,european urology focus,Q1,4.8,0
4898,38453584,2024,european urology focus,Q1,4.8,1
4899,38424645,2024,journal of intensive care,Q1,3.8,5
4900,39294760,2024,journal of intensive care,Q1,3.8,0
4901,39004762,2024,journal of intensive care,Q1,3.8,0
4902,38225647,2024,journal of intensive care,Q1,3.8,1
4903,38706001,2024,journal of intensive care,Q1,3.8,1
4904,38840225,2024,journal of intensive care,Q1,3.8,2
4905,39394183,2024,journal of intensive care,Q1,3.8,0
4906,39482746,2024,journal of intensive care,Q1,3.8,1
4907,39049092,2024,journal of intensive care,Q1,3.8,0
4908,39516956,2024,journal of intensive care,Q1,3.8,0
4909,38915067,2024,journal of intensive care,Q1,3.8,1
4910,38195590,2024,journal of intensive care,Q1,3.8,2
4911,39327599,2024,journal of intensive care,Q1,3.8,0
4912,38217059,2024,journal of intensive care,Q1,3.8,9
4913,38863061,2024,journal of intensive care,Q1,3.8,0
4914,38671543,2024,journal of intensive care,Q1,3.8,4
4915,39380012,2024,journal of intensive care,Q1,3.8,0
4916,39497225,2024,journal of intensive care,Q1,3.8,0
4917,39529189,2024,journal of intensive care,Q1,3.8,1
4918,39380059,2024,journal of intensive care,Q1,3.8,0
4919,39696527,2024,journal of intensive care,Q1,3.8,0
4920,38711092,2024,journal of intensive care,Q1,3.8,0
4921,39696720,2024,journal of intensive care,Q1,3.8,0
4922,38734616,2024,journal of intensive care,Q1,3.8,0
4923,38709492,2024,european journal of cardiovascular nursing,Q1,2.9,0
4924,38167748,2024,european journal of cardiovascular nursing,Q1,2.9,0
4925,38165264,2024,european journal of cardiovascular nursing,Q1,2.9,0
4926,39318176,2024,european journal of cardiovascular nursing,Q1,2.9,0
4927,38167708,2024,european journal of cardiovascular nursing,Q1,2.9,0
4928,39295513,2024,european journal of cardiovascular nursing,Q1,2.9,0
4929,39397539,2024,european journal of cardiovascular nursing,Q1,2.9,0
4930,38445771,2024,european journal of cardiovascular nursing,Q1,2.9,0
4931,39088002,2024,european journal of cardiovascular nursing,Q1,2.9,0
4932,37474312,2024,european journal of cardiovascular nursing,Q1,2.9,0
4933,37294588,2024,european journal of cardiovascular nursing,Q1,2.9,1
4934,38507650,2024,european journal of cardiovascular nursing,Q1,2.9,1
4935,38888980,2024,european journal of cardiovascular nursing,Q1,2.9,0
4936,38497821,2024,psycho-oncology,Q1,3.3,0
4937,39450894,2024,psycho-oncology,Q1,3.3,0
4938,38047719,2024,psycho-oncology,Q1,3.3,3
4939,38047732,2024,psycho-oncology,Q1,3.3,0
4940,38697784,2024,psycho-oncology,Q1,3.3,0
4941,38282221,2024,psycho-oncology,Q1,3.3,1
4942,38697780,2024,psycho-oncology,Q1,3.3,0
4943,38937112,2024,psycho-oncology,Q1,3.3,0
4944,38363002,2024,psycho-oncology,Q1,3.3,1
4945,38502032,2024,psycho-oncology,Q1,3.3,0
4946,39420453,2024,psycho-oncology,Q1,3.3,0
4947,38570198,2024,psycho-oncology,Q1,3.3,0
4948,38282220,2024,psycho-oncology,Q1,3.3,1
4949,38047708,2024,psycho-oncology,Q1,3.3,0
4950,38752788,2024,psycho-oncology,Q1,3.3,0
4951,39643597,2024,psycho-oncology,Q1,3.3,0
4952,38372968,2024,psycho-oncology,Q1,3.3,0
4953,39681994,2024,psycho-oncology,Q1,3.3,0
4954,38840302,2024,psycho-oncology,Q1,3.3,0
4955,38009605,2024,psycho-oncology,Q1,3.3,0
4956,39706796,2024,psycho-oncology,Q1,3.3,0
4957,38072641,2024,psycho-oncology,Q1,3.3,1
4958,39643936,2024,psycho-oncology,Q1,3.3,0
4959,38047720,2024,psycho-oncology,Q1,3.3,1
4960,38570325,2024,psycho-oncology,Q1,3.3,0
4961,38461805,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4962,38163851,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4963,39231486,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4964,39231483,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4965,38461806,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4966,38291759,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4967,38956752,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,1
4968,38956751,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4969,38461802,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4970,38291760,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4971,39506345,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4972,39506346,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4973,39506347,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4974,38712493,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4975,37946439,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,4
4976,38712491,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,1
4977,39231482,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4978,38224692,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,0
4979,39506342,2024,annals of pediatric endocrinology & metabolism,Q1,2.8,1
4980,39257332,2024,european journal of physical and rehabilitation medicine,Q1,3.3,1
4981,38502555,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4982,37971719,2024,european journal of physical and rehabilitation medicine,Q1,3.3,7
4983,38502553,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4984,37906165,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4985,39257331,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4986,39704643,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4987,39352292,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4988,39679795,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4989,39073360,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4990,39374051,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4991,39235255,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4992,38332698,2024,european journal of physical and rehabilitation medicine,Q1,3.3,1
4993,39101199,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4994,39387852,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4995,38059574,2024,european journal of physical and rehabilitation medicine,Q1,3.3,2
4996,39679798,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4997,38743389,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4998,38059575,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
4999,38059578,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
5000,38551517,2024,european journal of physical and rehabilitation medicine,Q1,3.3,1
5001,38922315,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
5002,38483333,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
5003,39387853,2024,european journal of physical and rehabilitation medicine,Q1,3.3,0
