,focal_pid,pubt,journal,Q,IF,citations
4595,20506325,2010,human mutation,Q2,3.3,29
4596,20052753,2010,human mutation,Q2,3.3,4
4597,20648631,2010,human mutation,Q2,3.3,28
4598,20127982,2010,human mutation,Q2,3.3,9
4599,19953645,2010,human mutation,Q2,3.3,20
4600,20232352,2010,human mutation,Q2,3.3,9
4601,20960468,2010,human mutation,Q2,3.3,18
4602,20052767,2010,human mutation,Q2,3.3,50
4603,20333770,2010,human mutation,Q2,3.3,64
4604,20564468,2010,human mutation,Q2,3.3,15
4605,20690116,2010,human mutation,Q2,3.3,13
4606,20652908,2010,human mutation,Q2,3.3,37
4607,20690115,2010,human mutation,Q2,3.3,154
4608,20848555,2010,human mutation,Q2,3.3,69
4609,20533528,2010,human mutation,Q2,3.3,66
4610,19877176,2010,human mutation,Q2,3.3,17
4611,20186688,2010,human mutation,Q2,3.3,25
4612,20333758,2010,human mutation,Q2,3.3,9
4613,20052764,2010,human mutation,Q2,3.3,32
4614,20232414,2010,human mutation,Q2,3.3,5
4615,20077500,2010,human mutation,Q2,3.3,6
4616,20024941,2010,human mutation,Q2,3.3,31
4617,20848651,2010,human mutation,Q2,3.3,130
4618,20138955,2010,biochimie,Q2,3.3,12
4619,20347003,2010,biochimie,Q2,3.3,3
4620,20206660,2010,biochimie,Q2,3.3,13
4621,20045440,2010,biochimie,Q2,3.3,28
4622,20466033,2010,biochimie,Q2,3.3,5
4623,20685376,2010,biochimie,Q2,3.3,2
4624,19800933,2010,biochimie,Q2,3.3,9
4625,20385201,2010,biochimie,Q2,3.3,22
4626,20696203,2010,biochimie,Q2,3.3,25
4627,20100540,2010,biochimie,Q2,3.3,11
4628,20083151,2010,biochimie,Q2,3.3,27
4629,20403412,2010,biochimie,Q2,3.3,8
4630,20036306,2010,biochimie,Q2,3.3,12
4631,20447438,2010,biochimie,Q2,3.3,1
4632,20350580,2010,biochimie,Q2,3.3,1
4633,19781595,2010,biochimie,Q2,3.3,6
4634,20600569,2010,biochimie,Q2,3.3,2
4635,20709138,2010,biochimie,Q2,3.3,5
4636,20562011,2010,biochimie,Q2,3.3,17
4637,20346385,2010,biochimie,Q2,3.3,20
4638,20219624,2010,biochimie,Q2,3.3,11
4639,20188787,2010,biochimie,Q2,3.3,3
4640,20637256,2010,biochimie,Q2,3.3,13
4641,20709139,2010,biochimie,Q2,3.3,22
4642,20346387,2010,biochimie,Q2,3.3,37
4643,20129210,2010,journal of the american medical directors association,Q2,4.2,10
4644,20627179,2010,journal of the american medical directors association,Q2,4.2,200
4645,21030001,2010,journal of the american medical directors association,Q2,4.2,35
4646,20129213,2010,journal of the american medical directors association,Q2,4.2,14
4647,20129211,2010,journal of the american medical directors association,Q2,4.2,2
4648,20816341,2010,journal of the american medical directors association,Q2,4.2,1
4649,21029996,2010,journal of the american medical directors association,Q2,4.2,44
4650,20889094,2010,journal of the american medical directors association,Q2,4.2,8
4651,20511099,2010,journal of the american medical directors association,Q2,4.2,5
4652,20816339,2010,journal of the american medical directors association,Q2,4.2,1
4653,20142067,2010,journal of the american medical directors association,Q2,4.2,32
4654,20889096,2010,journal of the american medical directors association,Q2,4.2,3
4655,20142061,2010,journal of the american medical directors association,Q2,4.2,0
4656,20142068,2010,journal of the american medical directors association,Q2,4.2,2
4657,21030003,2010,journal of the american medical directors association,Q2,4.2,0
4658,21029997,2010,journal of the american medical directors association,Q2,4.2,4
4659,20816338,2010,journal of the american medical directors association,Q2,4.2,4
4660,20511105,2010,journal of the american medical directors association,Q2,4.2,6
4661,19876703,2010,clinical and experimental nephrology,Q2,2.2,0
4662,20454825,2010,clinical and experimental nephrology,Q2,2.2,8
4663,20686809,2010,clinical and experimental nephrology,Q2,2.2,31
4664,20556459,2010,clinical and experimental nephrology,Q2,2.2,0
4665,20049621,2010,clinical and experimental nephrology,Q2,2.2,3
4666,20820841,2010,clinical and experimental nephrology,Q2,2.2,15
4667,19688180,2010,clinical and experimental nephrology,Q2,2.2,7
4668,19603248,2010,clinical and experimental nephrology,Q2,2.2,0
4669,21072675,2010,clinical and experimental nephrology,Q2,2.2,6
4670,20714773,2010,clinical and experimental nephrology,Q2,2.2,3
4671,20652350,2010,clinical and experimental nephrology,Q2,2.2,29
4672,20607578,2010,clinical and experimental nephrology,Q2,2.2,1
4673,20473542,2010,clinical and experimental nephrology,Q2,2.2,0
4674,20556461,2010,clinical and experimental nephrology,Q2,2.2,32
4675,20607577,2010,clinical and experimental nephrology,Q2,2.2,5
4676,20694498,2010,clinical and experimental nephrology,Q2,2.2,2
4677,20461433,2010,clinical and experimental nephrology,Q2,2.2,2
4678,20174850,2010,clinical and experimental nephrology,Q2,2.2,10
4679,19802521,2010,clinical and experimental nephrology,Q2,2.2,0
4680,20607580,2010,clinical and experimental nephrology,Q2,2.2,6
4681,20652821,2010,clinical and experimental nephrology,Q2,2.2,5
4682,20186457,2010,clinical and experimental nephrology,Q2,2.2,3
4683,19919872,2010,phytochemistry,Q2,3.2,1
4684,20004921,2010,phytochemistry,Q2,3.2,9
4685,20399476,2010,phytochemistry,Q2,3.2,19
4686,20132953,2010,phytochemistry,Q2,3.2,37
4687,20691456,2010,phytochemistry,Q2,3.2,15
4688,20193955,2010,phytochemistry,Q2,3.2,3
4689,20303133,2010,phytochemistry,Q2,3.2,12
4690,20541231,2010,phytochemistry,Q2,3.2,15
4691,20223485,2010,phytochemistry,Q2,3.2,8
4692,20576280,2010,phytochemistry,Q2,3.2,18
4693,20079504,2010,phytochemistry,Q2,3.2,3
4694,20036405,2010,phytochemistry,Q2,3.2,7
4695,20457458,2010,phytochemistry,Q2,3.2,3
4696,20638694,2010,phytochemistry,Q2,3.2,5
4697,20382401,2010,phytochemistry,Q2,3.2,12
4698,20656306,2010,phytochemistry,Q2,3.2,6
4699,20451227,2010,phytochemistry,Q2,3.2,13
4700,19932496,2010,phytochemistry,Q2,3.2,51
4701,20347104,2010,phytochemistry,Q2,3.2,4
4702,20621796,2010,phytochemistry,Q2,3.2,1
4703,19896681,2010,phytochemistry,Q2,3.2,13
4704,19879608,2010,phytochemistry,Q2,3.2,18
4705,20056261,2010,phytochemistry,Q2,3.2,4
4706,20079503,2010,phytochemistry,Q2,3.2,7
4707,20546815,2010,phytochemistry,Q2,3.2,5
4708,23765993,2010,environmental microbiology reports,Q2,3.6,102
4709,23766275,2010,environmental microbiology reports,Q2,3.6,4
4710,23766233,2010,environmental microbiology reports,Q2,3.6,10
4711,23766253,2010,environmental microbiology reports,Q2,3.6,2
4712,23766015,2010,environmental microbiology reports,Q2,3.6,9
4713,23765997,2010,environmental microbiology reports,Q2,3.6,19
4714,23766073,2010,environmental microbiology reports,Q2,3.6,2
4715,23766008,2010,environmental microbiology reports,Q2,3.6,17
4716,23766081,2010,environmental microbiology reports,Q2,3.6,12
4717,23766076,2010,environmental microbiology reports,Q2,3.6,5
4718,20686623,2010,environmental microbiology reports,Q2,3.6,72
4719,23766121,2010,environmental microbiology reports,Q2,3.6,3
4720,23766005,2010,environmental microbiology reports,Q2,3.6,4
4721,23766010,2010,environmental microbiology reports,Q2,3.6,31
4722,23766113,2010,environmental microbiology reports,Q2,3.6,56
4723,23766111,2010,environmental microbiology reports,Q2,3.6,11
4724,23765994,2010,environmental microbiology reports,Q2,3.6,12
4725,23766274,2010,environmental microbiology reports,Q2,3.6,73
4726,23766283,2010,environmental microbiology reports,Q2,3.6,25
4727,23765996,2010,environmental microbiology reports,Q2,3.6,39
4728,23766078,2010,environmental microbiology reports,Q2,3.6,51
4729,23766107,2010,environmental microbiology reports,Q2,3.6,8
4730,23766085,2010,environmental microbiology reports,Q2,3.6,33
4731,23766280,2010,environmental microbiology reports,Q2,3.6,4
4732,19735329,2010,journal of applied microbiology,Q2,3.2,14
4733,19778348,2010,journal of applied microbiology,Q2,3.2,31
4734,19878523,2010,journal of applied microbiology,Q2,3.2,3
4735,20002868,2010,journal of applied microbiology,Q2,3.2,19
4736,20629797,2010,journal of applied microbiology,Q2,3.2,17
4737,20015206,2010,journal of applied microbiology,Q2,3.2,23
4738,19709334,2010,journal of applied microbiology,Q2,3.2,2
4739,19804537,2010,journal of applied microbiology,Q2,3.2,24
4740,19958423,2010,journal of applied microbiology,Q2,3.2,9
4741,19796122,2010,journal of applied microbiology,Q2,3.2,8
4742,20070445,2010,journal of applied microbiology,Q2,3.2,5
4743,20497280,2010,journal of applied microbiology,Q2,3.2,1
4744,20353428,2010,journal of applied microbiology,Q2,3.2,2
4745,19886891,2010,journal of applied microbiology,Q2,3.2,49
4746,20408934,2010,journal of applied microbiology,Q2,3.2,21
4747,20854453,2010,journal of applied microbiology,Q2,3.2,14
4748,20059614,2010,journal of applied microbiology,Q2,3.2,7
4749,19849773,2010,journal of applied microbiology,Q2,3.2,12
4750,19849772,2010,journal of applied microbiology,Q2,3.2,1
4751,20698910,2010,journal of applied microbiology,Q2,3.2,49
4752,19778351,2010,journal of applied microbiology,Q2,3.2,3
4753,20738441,2010,journal of applied microbiology,Q2,3.2,2
4754,19761462,2010,journal of applied microbiology,Q2,3.2,0
4755,19778344,2010,journal of applied microbiology,Q2,3.2,4
4756,20497276,2010,journal of applied microbiology,Q2,3.2,4
4757,20504382,2010,bulletin of entomological research,Q2,1.6,1
4758,19366476,2010,bulletin of entomological research,Q2,1.6,18
4759,19860988,2010,bulletin of entomological research,Q2,1.6,1
4760,19573253,2010,bulletin of entomological research,Q2,1.6,1
4761,20504383,2010,bulletin of entomological research,Q2,1.6,8
4762,20003572,2010,bulletin of entomological research,Q2,1.6,3
4763,19939317,2010,bulletin of entomological research,Q2,1.6,5
4764,19671207,2010,bulletin of entomological research,Q2,1.6,6
4765,20178675,2010,bulletin of entomological research,Q2,1.6,45
4766,19939320,2010,bulletin of entomological research,Q2,1.6,2
4767,19586576,2010,bulletin of entomological research,Q2,1.6,8
4768,19941675,2010,bulletin of entomological research,Q2,1.6,6
4769,20003574,2010,bulletin of entomological research,Q2,1.6,0
4770,19500431,2010,bulletin of entomological research,Q2,1.6,6
4771,20576171,2010,bulletin of entomological research,Q2,1.6,1
4772,20626928,2010,bulletin of entomological research,Q2,1.6,2
4773,19737442,2010,bulletin of entomological research,Q2,1.6,36
4774,19586578,2010,bulletin of entomological research,Q2,1.6,1
4775,20074385,2010,bulletin of entomological research,Q2,1.6,6
4776,19698197,2010,bulletin of entomological research,Q2,1.6,19
4777,20003608,2010,bulletin of entomological research,Q2,1.6,2
4778,20158925,2010,bulletin of entomological research,Q2,1.6,5
4779,19941673,2010,bulletin of entomological research,Q2,1.6,2
4780,19497137,2010,bulletin of entomological research,Q2,1.6,7
4781,19781113,2010,bulletin of entomological research,Q2,1.6,10
4782,19727569,2010,biological trace element research,Q2,3.4,6
4783,20041314,2010,biological trace element research,Q2,3.4,2
4784,20229174,2010,biological trace element research,Q2,3.4,3
4785,19609493,2010,biological trace element research,Q2,3.4,31
4786,19714298,2010,biological trace element research,Q2,3.4,1
4787,19967468,2010,biological trace element research,Q2,3.4,4
4788,19554275,2010,biological trace element research,Q2,3.4,1
4789,19652922,2010,biological trace element research,Q2,3.4,6
4790,19705085,2010,biological trace element research,Q2,3.4,2
4791,20039148,2010,biological trace element research,Q2,3.4,1
4792,19669711,2010,biological trace element research,Q2,3.4,0
4793,20195922,2010,biological trace element research,Q2,3.4,0
4794,20054663,2010,biological trace element research,Q2,3.4,1
4795,19688188,2010,biological trace element research,Q2,3.4,37
4796,20140652,2010,biological trace element research,Q2,3.4,12
4797,19533042,2010,biological trace element research,Q2,3.4,3
4798,20077031,2010,biological trace element research,Q2,3.4,0
4799,19588078,2010,biological trace element research,Q2,3.4,11
4800,19629402,2010,biological trace element research,Q2,3.4,0
4801,20186501,2010,biological trace element research,Q2,3.4,3
4802,20165930,2010,biological trace element research,Q2,3.4,9
4803,19488684,2010,biological trace element research,Q2,3.4,0
4804,19830393,2010,biological trace element research,Q2,3.4,3
4805,19898755,2010,biological trace element research,Q2,3.4,10
4806,19562272,2010,biological trace element research,Q2,3.4,2
4807,20838236,2010,journal of clinical gastroenterology,Q2,2.8,11
4808,20697290,2010,journal of clinical gastroenterology,Q2,2.8,12
4809,19448570,2010,journal of clinical gastroenterology,Q2,2.8,11
4810,20305466,2010,journal of clinical gastroenterology,Q2,2.8,4
4811,19826273,2010,journal of clinical gastroenterology,Q2,2.8,87
4812,20495465,2010,journal of clinical gastroenterology,Q2,2.8,3
4813,19636260,2010,journal of clinical gastroenterology,Q2,2.8,12
4814,20142757,2010,journal of clinical gastroenterology,Q2,2.8,16
4815,20616747,2010,journal of clinical gastroenterology,Q2,2.8,11
4816,19881358,2010,journal of clinical gastroenterology,Q2,2.8,23
4817,20375730,2010,journal of clinical gastroenterology,Q2,2.8,13
4818,20628313,2010,journal of clinical gastroenterology,Q2,2.8,9
4819,19636261,2010,journal of clinical gastroenterology,Q2,2.8,27
4820,20421810,2010,journal of clinical gastroenterology,Q2,2.8,9
4821,20216432,2010,journal of clinical gastroenterology,Q2,2.8,20
4822,20027009,2010,journal of clinical gastroenterology,Q2,2.8,6
4823,20216077,2010,journal of clinical gastroenterology,Q2,2.8,18
4824,20495466,2010,journal of clinical gastroenterology,Q2,2.8,5
4825,20536192,2010,chemical research in toxicology,Q2,3.7,13
4826,20666396,2010,chemical research in toxicology,Q2,3.7,14
4827,20578685,2010,chemical research in toxicology,Q2,3.7,28
4828,20158273,2010,chemical research in toxicology,Q2,3.7,5
4829,20078116,2010,chemical research in toxicology,Q2,3.7,16
4830,20000473,2010,chemical research in toxicology,Q2,3.7,17
4831,20882988,2010,chemical research in toxicology,Q2,3.7,11
4832,20578739,2010,chemical research in toxicology,Q2,3.7,4
4833,20085294,2010,chemical research in toxicology,Q2,3.7,5
4834,20521781,2010,chemical research in toxicology,Q2,3.7,25
4835,19916514,2010,chemical research in toxicology,Q2,3.7,15
4836,20707407,2010,chemical research in toxicology,Q2,3.7,8
4837,20550124,2010,chemical research in toxicology,Q2,3.7,8
4838,20028185,2010,chemical research in toxicology,Q2,3.7,2
4839,20017514,2010,chemical research in toxicology,Q2,3.7,25
4840,20954713,2010,chemical research in toxicology,Q2,3.7,11
4841,20402485,2010,chemical research in toxicology,Q2,3.7,42
4842,20446708,2010,chemical research in toxicology,Q2,3.7,2
4843,20836506,2010,chemical research in toxicology,Q2,3.7,10
4844,20945912,2010,chemical research in toxicology,Q2,3.7,10
4845,20715858,2010,chemical research in toxicology,Q2,3.7,19
4846,19968254,2010,chemical research in toxicology,Q2,3.7,68
4847,20000475,2010,chemical research in toxicology,Q2,3.7,7
4848,19860436,2010,chemical research in toxicology,Q2,3.7,36
4849,20508013,2010,foot & ankle specialist,Q2,1.8,0
4850,20610846,2010,foot & ankle specialist,Q2,1.8,4
4851,20562237,2010,foot & ankle specialist,Q2,1.8,1
4852,20624925,2010,foot & ankle specialist,Q2,1.8,4
4853,20400416,2010,foot & ankle specialist,Q2,1.8,1
4854,20400421,2010,foot & ankle specialist,Q2,1.8,1
4855,20631059,2010,foot & ankle specialist,Q2,1.8,10
4856,20966453,2010,foot & ankle specialist,Q2,1.8,1
4857,20400418,2010,foot & ankle specialist,Q2,1.8,1
4858,20508012,2010,foot & ankle specialist,Q2,1.8,1
4859,20817845,2010,foot & ankle specialist,Q2,1.8,4
4860,20508011,2010,foot & ankle specialist,Q2,1.8,4
4861,20508009,2010,foot & ankle specialist,Q2,1.8,2
4862,20484159,2010,foot & ankle specialist,Q2,1.8,2
4863,20966455,2010,foot & ankle specialist,Q2,1.8,0
4864,20400417,2010,foot & ankle specialist,Q2,1.8,2
4865,20966451,2010,foot & ankle specialist,Q2,1.8,0
4866,20538916,2010,foot & ankle specialist,Q2,1.8,15
4867,20664009,2010,foot & ankle specialist,Q2,1.8,9
4868,20403348,2010,developmental biology,Q2,2.5,1
4869,20435032,2010,developmental biology,Q2,2.5,40
4870,20188722,2010,developmental biology,Q2,2.5,12
4871,20542025,2010,developmental biology,Q2,2.5,14
4872,19914236,2010,developmental biology,Q2,2.5,128
4873,20659445,2010,developmental biology,Q2,2.5,17
4874,20004186,2010,developmental biology,Q2,2.5,28
4875,20599902,2010,developmental biology,Q2,2.5,13
4876,20219456,2010,developmental biology,Q2,2.5,15
4877,20144606,2010,developmental biology,Q2,2.5,62
4878,20005219,2010,developmental biology,Q2,2.5,22
4879,20122919,2010,developmental biology,Q2,2.5,19
4880,20478295,2010,developmental biology,Q2,2.5,113
4881,20478298,2010,developmental biology,Q2,2.5,26
4882,20036227,2010,developmental biology,Q2,2.5,24
4883,20211163,2010,developmental biology,Q2,2.5,32
4884,19932206,2010,developmental biology,Q2,2.5,117
4885,20144604,2010,developmental biology,Q2,2.5,16
4886,19913007,2010,developmental biology,Q2,2.5,24
4887,20493833,2010,developmental biology,Q2,2.5,5
4888,20807528,2010,developmental biology,Q2,2.5,21
4889,20883686,2010,developmental biology,Q2,2.5,43
4890,20478293,2010,developmental biology,Q2,2.5,10
4891,19913005,2010,developmental biology,Q2,2.5,4
4892,20659448,2010,developmental biology,Q2,2.5,12
4893,20056443,2010,journal of cardiothoracic and vascular anesthesia,Q2,2.3,4
4894,19875309,2010,journal of cardiothoracic and vascular anesthesia,Q2,2.3,6
4895,19700347,2010,journal of cardiothoracic and vascular anesthesia,Q2,2.3,13
4896,20399117,2010,journal of cardiothoracic and vascular anesthesia,Q2,2.3,4
4897,20430647,2010,journal of cardiothoracic and vascular anesthesia,Q2,2.3,8
4898,20005744,2010,journal of cardiothoracic and vascular anesthesia,Q2,2.3,32
4899,20056438,2010,journal of cardiothoracic and vascular anesthesia,Q2,2.3,2
4900,20231104,2010,journal of cardiothoracic and vascular anesthesia,Q2,2.3,17
4901,19556144,2010,journal of cardiothoracic and vascular anesthesia,Q2,2.3,6
4902,20005129,2010,journal of cardiothoracic and vascular anesthesia,Q2,2.3,16
4903,20334859,2010,revista clinica espanola,Q2,2.3,2
4904,20673888,2010,revista clinica espanola,Q2,2.3,0
4905,20381031,2010,revista clinica espanola,Q2,2.3,6
4906,20144798,2010,revista clinica espanola,Q2,2.3,0
4907,20462576,2010,revista clinica espanola,Q2,2.3,0
4908,20144791,2010,revista clinica espanola,Q2,2.3,1
4909,20447622,2010,revista clinica espanola,Q2,2.3,1
4910,20356578,2010,revista clinica espanola,Q2,2.3,0
4911,20667527,2010,revista clinica espanola,Q2,2.3,3
4912,21078003,2010,journal of psychiatric and mental health nursing,Q2,2.6,27
4913,20633074,2010,journal of psychiatric and mental health nursing,Q2,2.6,7
4914,20633082,2010,journal of psychiatric and mental health nursing,Q2,2.6,4
4915,20465757,2010,journal of psychiatric and mental health nursing,Q2,2.6,16
4916,20529189,2010,journal of psychiatric and mental health nursing,Q2,2.6,1
4917,20633081,2010,journal of psychiatric and mental health nursing,Q2,2.6,5
4918,20465762,2010,journal of psychiatric and mental health nursing,Q2,2.6,9
4919,21040226,2010,journal of psychiatric and mental health nursing,Q2,2.6,2
4920,20100301,2010,journal of psychiatric and mental health nursing,Q2,2.6,2
4921,20529186,2010,journal of psychiatric and mental health nursing,Q2,2.6,0
4922,20633076,2010,journal of psychiatric and mental health nursing,Q2,2.6,2
4923,21040220,2010,journal of psychiatric and mental health nursing,Q2,2.6,8
4924,20465770,2010,journal of psychiatric and mental health nursing,Q2,2.6,0
4925,21040221,2010,journal of psychiatric and mental health nursing,Q2,2.6,5
4926,20712684,2010,journal of psychiatric and mental health nursing,Q2,2.6,5
4927,20529185,2010,journal of psychiatric and mental health nursing,Q2,2.6,2
4928,20465775,2010,journal of psychiatric and mental health nursing,Q2,2.6,7
4929,20465778,2010,journal of psychiatric and mental health nursing,Q2,2.6,0
4930,20465771,2010,journal of psychiatric and mental health nursing,Q2,2.6,5
4931,20712680,2010,journal of psychiatric and mental health nursing,Q2,2.6,2
4932,20529180,2010,journal of psychiatric and mental health nursing,Q2,2.6,3
4933,20465761,2010,journal of psychiatric and mental health nursing,Q2,2.6,1
4934,20091367,2010,indian journal of pediatrics,Q2,2.1,1
4935,20734168,2010,indian journal of pediatrics,Q2,2.1,1
4936,20814834,2010,indian journal of pediatrics,Q2,2.1,1
4937,20454941,2010,indian journal of pediatrics,Q2,2.1,0
4938,20091382,2010,indian journal of pediatrics,Q2,2.1,23
4939,20924722,2010,indian journal of pediatrics,Q2,2.1,7
4940,20533002,2010,indian journal of pediatrics,Q2,2.1,0
4941,20814844,2010,indian journal of pediatrics,Q2,2.1,12
4942,20422321,2010,indian journal of pediatrics,Q2,2.1,2
4943,20830536,2010,indian journal of pediatrics,Q2,2.1,21
4944,20091360,2010,indian journal of pediatrics,Q2,2.1,4
4945,19936664,2010,indian journal of pediatrics,Q2,2.1,4
4946,20589476,2010,indian journal of pediatrics,Q2,2.1,1
4947,20814838,2010,indian journal of pediatrics,Q2,2.1,0
4948,20721705,2010,indian journal of pediatrics,Q2,2.1,0
4949,20821283,2010,indian journal of pediatrics,Q2,2.1,14
4950,20740386,2010,indian journal of pediatrics,Q2,2.1,7
4951,20358315,2010,indian journal of pediatrics,Q2,2.1,6
4952,20135267,2010,indian journal of pediatrics,Q2,2.1,9
4953,20458639,2010,indian journal of pediatrics,Q2,2.1,12
4954,20454935,2010,indian journal of pediatrics,Q2,2.1,2
4955,20095803,2010,immunopharmacology and immunotoxicology,Q2,2.9,4
4956,20201753,2010,immunopharmacology and immunotoxicology,Q2,2.9,5
4957,20095811,2010,immunopharmacology and immunotoxicology,Q2,2.9,0
4958,20105082,2010,immunopharmacology and immunotoxicology,Q2,2.9,7
4959,19778176,2010,immunopharmacology and immunotoxicology,Q2,2.9,5
4960,20109039,2010,immunopharmacology and immunotoxicology,Q2,2.9,1
4961,20001273,2010,immunopharmacology and immunotoxicology,Q2,2.9,3
4962,20148706,2010,immunopharmacology and immunotoxicology,Q2,2.9,6
4963,20100066,2010,immunopharmacology and immunotoxicology,Q2,2.9,3
4964,19697991,2010,immunopharmacology and immunotoxicology,Q2,2.9,3
4965,20163192,2010,immunopharmacology and immunotoxicology,Q2,2.9,0
4966,20109037,2010,immunopharmacology and immunotoxicology,Q2,2.9,9
4967,20201625,2010,immunopharmacology and immunotoxicology,Q2,2.9,1
4968,20038265,2010,immunopharmacology and immunotoxicology,Q2,2.9,35
4969,19788403,2010,immunopharmacology and immunotoxicology,Q2,2.9,0
4970,20233088,2010,immunopharmacology and immunotoxicology,Q2,2.9,9
4971,20205508,2010,immunopharmacology and immunotoxicology,Q2,2.9,4
4972,20214528,2010,immunopharmacology and immunotoxicology,Q2,2.9,2
4973,20441539,2010,immunopharmacology and immunotoxicology,Q2,2.9,55
4974,20230179,2010,immunopharmacology and immunotoxicology,Q2,2.9,12
4975,19905843,2010,immunopharmacology and immunotoxicology,Q2,2.9,3
4976,20105084,2010,immunopharmacology and immunotoxicology,Q2,2.9,21
4977,20196697,2010,immunopharmacology and immunotoxicology,Q2,2.9,0
4978,20095809,2010,immunopharmacology and immunotoxicology,Q2,2.9,4
4979,19854680,2010,journal of pediatric urology,Q2,2.0,4
4980,20471623,2010,journal of pediatric urology,Q2,2.0,7
4981,19595632,2010,journal of pediatric urology,Q2,2.0,4
4982,20347395,2010,journal of pediatric urology,Q2,2.0,7
4983,19695958,2010,journal of pediatric urology,Q2,2.0,5
4984,19679514,2010,journal of pediatric urology,Q2,2.0,7
4985,20149750,2010,journal of pediatric urology,Q2,2.0,12
4986,20719567,2010,journal of pediatric urology,Q2,2.0,11
4987,19581129,2010,journal of pediatric urology,Q2,2.0,14
4988,20399145,2010,journal of pediatric urology,Q2,2.0,161
4989,19800295,2010,journal of pediatric urology,Q2,2.0,3
4990,20837325,2010,journal of pediatric urology,Q2,2.0,2
4991,20056560,2010,journal of pediatric urology,Q2,2.0,2
4992,19879808,2010,journal of pediatric urology,Q2,2.0,0
4993,19833559,2010,journal of pediatric urology,Q2,2.0,3
4994,19656729,2010,journal of pediatric urology,Q2,2.0,2
4995,19596609,2010,journal of pediatric urology,Q2,2.0,13
4996,20053585,2010,journal of pediatric urology,Q2,2.0,17
4997,19850528,2010,journal of pediatric urology,Q2,2.0,3
4998,20843761,2010,journal of pediatric urology,Q2,2.0,3
4999,19833558,2010,journal of pediatric urology,Q2,2.0,24
5000,20346733,2010,journal of pediatric urology,Q2,2.0,1
5001,19679515,2010,journal of pediatric urology,Q2,2.0,7
5002,20410026,2010,biology letters,Q2,2.8,52
5003,19939848,2010,biology letters,Q2,2.8,11
5004,20554560,2010,biology letters,Q2,2.8,4
5005,20071393,2010,biology letters,Q2,2.8,57
5006,20573616,2010,biology letters,Q2,2.8,35
5007,20410029,2010,biology letters,Q2,2.8,1
5008,20007169,2010,biology letters,Q2,2.8,8
5009,20427329,2010,biology letters,Q2,2.8,38
5010,20410028,2010,biology letters,Q2,2.8,8
5011,20164078,2010,biology letters,Q2,2.8,12
5012,20484229,2010,biology letters,Q2,2.8,6
5013,20236969,2010,biology letters,Q2,2.8,4
5014,20053663,2010,biology letters,Q2,2.8,6
5015,20106859,2010,biology letters,Q2,2.8,6
5016,20236962,2010,biology letters,Q2,2.8,5
5017,20554558,2010,biology letters,Q2,2.8,25
5018,19776062,2010,biology letters,Q2,2.8,6
5019,19828493,2010,biology letters,Q2,2.8,13
5020,19675000,2010,biology letters,Q2,2.8,9
5021,20534600,2010,biology letters,Q2,2.8,45
5022,20573615,2010,biology letters,Q2,2.8,23
5023,20462888,2010,biology letters,Q2,2.8,2
5024,19740891,2010,biology letters,Q2,2.8,7
5025,20147312,2010,biology letters,Q2,2.8,8
5026,19864269,2010,biology letters,Q2,2.8,6
5027,20390634,2010,health care for women international,Q2,1.2,5
5028,20526929,2010,health care for women international,Q2,1.2,2
5029,20677036,2010,health care for women international,Q2,1.2,9
5030,20924876,2010,health care for women international,Q2,1.2,2
5031,20526926,2010,health care for women international,Q2,1.2,51
5032,21058094,2010,health care for women international,Q2,1.2,1
5033,20526928,2010,health care for women international,Q2,1.2,1
5034,20390641,2010,health care for women international,Q2,1.2,6
5035,20623393,2010,health care for women international,Q2,1.2,16
5036,20390643,2010,health care for women international,Q2,1.2,27
5037,20390655,2010,health care for women international,Q2,1.2,1
5038,21058092,2010,health care for women international,Q2,1.2,12
5039,20390650,2010,health care for women international,Q2,1.2,4
5040,20461604,2010,health care for women international,Q2,1.2,0
5041,20623396,2010,health care for women international,Q2,1.2,0
5042,20677037,2010,health care for women international,Q2,1.2,8
5043,20835942,2010,health care for women international,Q2,1.2,1
5044,20390644,2010,health care for women international,Q2,1.2,10
5045,20390659,2010,health care for women international,Q2,1.2,6
5046,20390642,2010,health care for women international,Q2,1.2,0
5047,20551655,2010,digestive surgery,Q2,1.8,4
5048,21063120,2010,digestive surgery,Q2,1.8,0
5049,21063124,2010,digestive surgery,Q2,1.8,17
5050,20571266,2010,digestive surgery,Q2,1.8,8
5051,20571268,2010,digestive surgery,Q2,1.8,12
5052,20357454,2010,digestive surgery,Q2,1.8,6
5053,21079403,2010,digestive surgery,Q2,1.8,18
5054,20357449,2010,digestive surgery,Q2,1.8,42
5055,20847565,2010,digestive surgery,Q2,1.8,3
5056,20571267,2010,digestive surgery,Q2,1.8,0
5057,20571260,2010,digestive surgery,Q2,1.8,89
5058,21063125,2010,digestive surgery,Q2,1.8,32
5059,20938180,2010,digestive surgery,Q2,1.8,9
5060,20847564,2010,digestive surgery,Q2,1.8,25
5061,20938183,2010,digestive surgery,Q2,1.8,6
5062,20551647,2010,digestive surgery,Q2,1.8,1
5063,20838052,2010,digestive surgery,Q2,1.8,4
5064,21196735,2010,digestive surgery,Q2,1.8,2
5065,20551659,2010,digestive surgery,Q2,1.8,14
5066,20948215,2010,digestive surgery,Q2,1.8,1
5067,20948217,2010,digestive surgery,Q2,1.8,14
5068,20689294,2010,digestive surgery,Q2,1.8,3
